index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
6409,2,2,7,1,4,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6
844,2,3,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,0
6782,2,2,7,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,3
1046,2,0,3,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,3,0
3534,3,2,0,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,4,6
5976,4,3,7,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5
7087,4,2,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
468,0,2,9,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,0
3255,3,2,7,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,1,4,6
6220,3,3,7,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
5798,2,3,3,0,4,2,0,0,3,1,0,3,0,7,7,0,2,1,5,3,3,4
1444,3,2,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,4
2112,2,3,8,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,1,4,0
6955,4,3,7,1,3,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6
2936,3,0,3,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,1,4,6
1839,2,3,3,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,0,3,0
365,3,0,0,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,4,4
7854,2,3,8,1,6,2,1,0,4,0,6,2,3,7,7,0,2,2,5,7,2,0
6214,0,0,3,1,6,2,1,0,7,0,6,2,3,7,7,0,2,2,5,7,2,0
3777,2,2,3,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,0,5,6
7493,4,3,0,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,3
3926,2,2,9,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,5,0
3044,3,2,3,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,4,6
7116,2,2,3,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,4,3
5473,2,2,7,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6
1683,3,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,4,0
5468,3,3,8,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,4,4
2472,2,0,0,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,4,6
4649,3,2,3,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,4,0
2629,2,0,0,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,5,6
4172,2,2,3,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,4,0
7484,4,3,0,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,1
850,0,3,8,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,3,0
3690,3,2,3,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,1,4,6
1089,2,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0
441,2,2,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,3,2
7137,4,3,7,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
4340,2,2,3,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,5,0
369,2,0,3,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,0,3,0
1279,3,3,8,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,3,0
2239,2,0,7,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,0,5,6
8081,4,2,0,1,4,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
3183,3,0,7,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,5,6
6340,3,2,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
5571,0,2,8,0,6,2,0,0,5,0,0,3,3,7,7,0,2,2,5,4,4,2
1027,3,3,9,0,1,2,1,1,10,1,0,3,3,7,7,0,2,1,5,6,4,6
5423,0,2,1,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,2
3687,2,0,8,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,1,3,6
616,3,0,3,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0
4178,2,0,9,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,5,3
6574,4,3,7,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1
8051,2,0,8,1,6,2,1,0,10,0,6,3,2,7,7,0,2,2,5,7,3,0
258,0,2,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,0
2013,3,0,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,0,0
3910,3,2,3,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,0,5,6
3097,2,3,5,1,2,2,0,1,7,0,0,3,3,7,7,0,2,1,5,1,3,6
3028,3,0,7,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6
7939,0,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,5,1,1
7613,4,2,7,1,3,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,3
5359,3,2,9,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,5,3
2357,2,2,0,0,6,2,0,0,7,1,0,3,3,5,3,0,2,1,5,1,5,6
7853,4,2,7,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1
6464,3,2,0,1,4,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,1
1274,2,0,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,3,0
6363,3,2,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6
1951,2,2,7,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,1,4,6
4681,2,2,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,0
1753,2,0,8,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,0,0
3789,3,2,3,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,5,6
6670,3,3,0,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3
1499,2,0,3,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,0,3,0
1761,2,0,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,3,0
7658,3,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,5,4,1
6511,2,3,7,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,1
5717,4,1,8,0,6,2,1,1,10,0,0,3,3,7,7,0,2,1,5,7,1,1
3322,2,0,5,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,1,3,6
5234,3,0,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,3
1476,3,3,0,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,0,0,0
5751,0,3,1,0,6,2,0,0,5,0,0,3,3,7,7,0,2,2,5,4,4,2
1649,2,0,0,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,3,0
4488,2,2,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,6
7615,0,3,3,1,6,2,1,0,4,0,6,2,3,7,7,0,2,2,5,7,3,0
4422,2,2,9,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,0
1265,3,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,0,0
3479,2,0,3,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,4,3
7050,4,3,3,1,6,2,1,0,10,0,6,2,2,7,7,0,2,2,5,7,3,0
1636,3,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,4,0
4804,3,2,9,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,4,0
5583,2,2,0,1,3,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
6866,3,2,7,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
3573,3,0,7,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,1,4,6
7158,0,3,3,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,2,0
3520,3,2,3,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,1,4,6
2713,2,0,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,0,5,6
7499,2,3,3,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,3,0
6882,3,2,0,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6
7760,4,3,7,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
6710,3,3,7,1,3,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
6770,3,2,7,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3
6518,3,2,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1
3503,3,2,7,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,5,6
230,2,0,3,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,5,4
1389,2,0,0,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,3,0
7984,3,3,0,1,6,2,0,0,10,0,0,1,1,0,0,0,2,2,5,7,5,6
4778,3,0,9,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,4,6
5318,2,2,0,1,6,2,1,1,10,0,0,3,0,7,0,0,2,1,1,7,4,1
3046,2,2,7,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,5,0,4,6
3684,2,0,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,3
5606,2,2,0,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1
1470,2,2,7,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,5,6
4189,3,2,9,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,4,3
7739,4,2,9,1,6,2,1,1,10,0,1,1,1,8,8,0,3,1,1,7,1,1
3937,3,0,7,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,0,4,6
1665,2,2,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,3,0
5152,3,2,9,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,5,3
7508,4,3,0,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6
3104,2,3,3,1,2,2,1,1,4,0,0,3,3,7,7,0,2,1,5,0,3,6
7864,2,2,7,1,4,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
760,0,3,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,2,0
4609,2,2,9,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,4,0
5493,3,2,5,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,2
3079,3,2,3,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,4,6
2388,2,3,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,4,0
204,3,2,0,0,1,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,5,3
4937,2,2,3,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,0
4119,3,0,9,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,4,0
7858,2,0,3,1,6,2,1,0,10,0,6,3,3,7,7,0,2,2,5,7,2,0
8088,4,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,1,1,5,1,4,1
1368,2,0,3,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,0,4,6
4364,0,2,8,0,6,2,1,1,10,0,0,3,3,7,7,0,2,1,5,7,1,1
955,0,3,8,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,2
1489,3,2,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,0
4982,2,2,9,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,4,3
5197,4,2,5,0,6,2,0,0,9,0,6,3,3,7,6,0,2,2,1,7,1,5
1852,2,0,7,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,1,4,6
6498,3,2,0,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,6
2740,2,2,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,5,6
6940,3,2,0,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
3587,3,2,7,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,0,5,6
648,2,2,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,3,0
4445,3,0,3,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,5,6
3158,3,2,7,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,0,4,6
995,3,3,8,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,0,0,0
6614,3,3,0,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,1
5897,3,3,3,0,4,2,0,0,3,1,0,3,3,7,7,0,2,1,5,3,3,4
2720,2,0,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,4,6
366,2,2,9,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,3,3
1972,2,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,4,4
4992,2,2,3,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,4,3
1118,3,0,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0
2942,3,0,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6
7863,4,3,0,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
1432,3,2,8,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,3,0
3036,3,2,7,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,1,4,6
1240,3,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,4,4
2718,3,0,0,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,5,6
7866,2,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,1,1,5,2,4,1
5355,3,2,9,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,5,0
4979,2,2,9,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,5,3
408,2,3,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,3,0
1280,0,2,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,2,2
3367,3,2,7,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,4,6
6752,0,0,3,1,6,2,1,0,10,0,6,3,3,7,7,0,2,2,5,7,3,0
1803,2,2,0,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,1,4,6
5193,4,3,5,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5
3653,2,0,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,3
6610,4,3,0,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
2832,2,0,0,0,6,2,0,0,8,1,0,3,3,7,7,0,2,1,5,1,4,6
5962,3,2,0,1,6,2,1,1,10,0,0,0,0,7,0,0,2,1,1,7,4,1
3065,3,2,3,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,1,4,6
4222,2,2,3,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,4,3
5872,2,2,0,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
1791,3,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,0,0
7912,0,3,3,1,6,2,1,0,7,0,6,3,2,7,7,0,2,2,5,7,2,0
900,3,2,9,0,1,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,5,3
2693,2,2,0,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,4,6
2858,3,0,3,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,0,5,6
2483,2,2,0,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,0,5,6
7764,4,3,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
6971,3,3,0,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
6136,3,2,0,1,8,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6
5174,3,2,9,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,4,6
6065,3,2,0,1,8,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,1
3902,3,2,3,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,5,3
6087,2,3,7,1,8,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,1
4943,2,0,9,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,4,6
4076,3,2,6,1,6,2,0,1,3,0,6,3,0,7,7,0,2,1,2,3,5,6
1800,3,2,0,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,1,4,6
3648,2,0,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,6
6721,2,3,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1
1478,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,3,0
4463,2,2,3,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,5,3
353,0,3,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,2
5923,3,2,9,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,4,0
498,2,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,0
7350,2,3,3,1,6,2,1,0,7,0,6,3,3,7,7,0,2,2,5,7,3,0
3312,3,2,7,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,4,6
2399,2,0,7,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,0,5,6
1104,3,0,0,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,0,0
1942,2,0,0,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,0,4,6
2373,2,0,0,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,1,4,6
2393,2,2,3,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,0,4,6
5472,0,3,5,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,4,4,0
2263,2,2,7,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,5,6
23,0,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,2
2049,3,0,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,1,5,6
5568,2,3,3,0,4,2,0,0,7,1,0,3,0,7,7,0,2,1,5,3,4,0
5626,3,3,3,0,4,2,0,0,3,1,0,0,3,7,7,0,2,1,5,3,4,0
7963,4,2,0,1,4,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6
708,2,3,8,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,2,2
3571,3,0,7,0,6,2,0,0,7,1,0,3,3,5,3,0,2,1,5,0,4,6
7786,3,2,0,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
983,2,0,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,1,3,0
1497,2,3,8,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,3,0
4031,2,3,8,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,0,3,6
6512,3,2,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1
7839,4,2,0,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
7477,4,3,7,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
3009,2,0,3,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,5,3
1405,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,4
4002,3,2,0,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,0,4,6
6215,4,2,7,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
3840,2,0,3,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,4,3
793,2,3,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,0
6817,3,2,0,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
6389,2,3,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
7688,4,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,0,1,5,5,4,1
5757,2,3,1,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5
6337,3,2,0,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1
2984,2,0,7,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,5,6
3203,3,0,7,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,4,6
6774,2,0,8,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,2,0
6861,3,2,0,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
4216,3,3,3,0,4,2,0,0,3,1,0,3,3,7,7,0,2,1,5,3,4,4
7716,4,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,1,1,5,2,1,1
1058,2,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,2,0
4032,2,2,9,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,4,6
3030,3,2,3,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,0,4,6
6161,2,3,7,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,1
4623,3,2,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,5,0
1338,2,2,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,0
4508,3,0,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,5,0
1738,3,3,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0
1727,3,3,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0
6049,3,3,0,1,4,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6
7474,4,2,7,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
3150,3,0,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,0,5,6
6277,2,3,0,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1
3858,2,3,8,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,1,4,6
5160,2,2,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
927,2,2,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,3,4
6211,3,3,0,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
6013,3,3,7,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6
1490,3,0,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0
868,2,0,3,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,5,4
3884,3,2,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,5,6
5148,3,0,0,1,6,2,1,1,10,0,0,3,0,7,0,0,2,1,1,7,4,1
2528,2,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,4,6
1112,2,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,3,0
2772,2,2,7,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,4,6
3552,2,2,0,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,1,5,6
803,0,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,2,0
7183,0,3,8,1,6,2,1,0,4,0,6,2,2,7,7,0,2,2,5,7,2,0
3732,3,2,0,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,0,5,6
5547,4,2,0,1,6,2,1,1,10,0,0,3,3,7,0,0,2,1,1,7,4,1
536,0,2,8,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,2
3071,2,2,0,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,5,6
6063,2,2,7,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,1
4884,2,2,0,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6
5679,2,2,0,0,6,2,0,0,10,0,6,3,3,6,6,0,2,2,1,7,1,5
6298,3,3,0,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
774,3,0,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
1577,2,2,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,4,0
7009,2,0,8,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,3,0
3450,3,2,7,0,6,2,0,0,8,1,0,3,3,7,7,0,2,1,5,0,5,6
6137,3,3,0,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6
1239,2,3,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,3,0
2840,2,0,3,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,0,4,6
1960,2,0,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,5,6
839,2,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0
4048,2,0,8,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,0,3,6
7930,4,2,7,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
4174,3,0,3,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,4,3
3831,2,3,8,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,0,4,6
1474,2,0,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,0,0
6903,4,2,7,1,4,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
5643,3,2,9,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,4,0
390,0,3,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,2
4860,3,3,1,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5
787,2,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,0
3965,2,2,3,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,5,0
7057,4,3,7,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
4033,3,0,7,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,0,4,6
7159,2,3,0,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,1
3006,3,0,7,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,4,6
2347,3,2,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,5,6
2314,2,0,7,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,5,6
